​:START_ID;:END_ID
7317921;11004
7915154;11004
6766424;11004
7828814;11010
7845633;11010
7862660;11010
7403571;11016
7656650;11016
7250686;11016
6754534;11019
6762525;11019
7004991;11019
7126727;11025
6864453;11025
6758846;11025
7023792;11029
6859899;11029
6803952;11029
7959590;11038
8091797;11038
7073283;11038
7157264;11045
7223530;11045
7760823;11045
7724657;11052
7583532;11052
7308453;11052
7814811;11055
7108920;11055
7388596;11055
6969026;11060
6759992;11060
7222917;11060
7392589;11066
6755201;11066
8091835;11066
7378630;11069
7080977;11069
7675761;11069
7880499;11078
6927703;11078
7547809;11078
6788328;11082
6895093;11082
7569575;11082
6955032;11089
7390705;11089
7857526;11089
7471236;11096
7997807;11096
6805996;11096
6855800;11098
6780665;11098
6812596;11098
7118198;11100
7377854;11100
6949976;11100
6871173;11105
7090864;11105
7410443;11105
6854316;11109
6923258;11109
6923557;11109
7505011;11110
7633058;11110
6787804;11110
7302630;11125
6812701;11125
6780439;11125
7314806;11133
7973450;11133
6781120;11133
6766424;11136
7274097;11136
7470202;11136
7540403;11144
6940730;11144
7128583;11144
7130356;11198
7476859;11198
7586497;11198
7205332;11212
6942303;11212
6978092;11212
7386171;11217
6802860;11217
7382299;11217
7535168;11219
7623630;11219
7724246;11219
6884777;11222
6791856;11222
7369352;11222
6832714;11230
6758956;11230
7082368;11230
6880884;11240
6788271;11240
7241549;11240
6849661;11243
6993402;11243
7101999;11243
6822011;11247
7746474;11247
6929004;11247
7182536;11249
6755449;11249
7036068;11249
7608046;11254
7001197;11254
6873235;11254
7846812;11256
6828917;11256
6860080;11256
7809840;11257
6912019;11257
7139966;11257
6874822;11272
7280415;11272
7181018;11272
6908885;11276
7231489;11276
6784053;11276
6849910;11278
6780275;11278
6811170;11278
6847069;11286
7721098;11286
6771238;11286
7181424;11294
8174474;11294
8086993;11294
7204783;11299
7097406;11299
6766762;11299
6826098;11324
7250442;11324
7682538;11324
7897643;11325
6833364;11325
7087019;11325
7591244;11327
7860463;11327
6785980;11327
7544775;11329
7458326;11329
6774384;11329
7136336;11334
6754404;11334
7421525;11334
7127753;11339
7789570;11339
7752176;11339
7608090;11343
6874254;11343
6782266;11343
7702901;11345
7222642;11345
6805281;11345
7260995;11346
6824431;11346
6783215;11346
6764514;11350
7045407;11350
7026950;11350
7040849;11361
6859438;11361
6974224;11361
6832852;11369
6890299;11369
7102159;11369
7385005;11376
6941788;11376
7461237;11376
6789608;11378
7373314;11378
6929910;11378
6753827;11381
7106305;11381
6842542;11381
7951395;11385
6792337;11385
7912005;11385
7031435;11391
7140166;11391
7746605;11391
7495203;11397
6809598;11397
7210204;11397
6872787;11401
7306444;11401
6921746;11401
6921211;11405
7091969;11405
8084298;11405
6770632;11406
6860530;11406
6788481;11406
7037012;11411
6934590;11411
7278867;11411
7607258;11414
7675620;11414
7490928;11414
7871427;11418
7706220;11418
7225616;11418
7099920;11421
7335627;11421
6780963;11421
6899885;11423
7727171;11423
7065442;11423
6796431;11424
7694264;11424
7094854;11424
7510293;11445
6822749;11445
6781224;11445
7326952;11446
7597155;11446
7505240;11446
6764539;11459
6811507;11459
6764385;11459
7516288;11470
7540095;11470
7607848;11470
7177624;11472
8106877;11472
6792527;11472
7649070;11474
7983883;11474
7001689;11474
6861946;11476
6853937;11476
7567874;11476
7709465;11483
6754910;11483
7742426;11483
6754333;11486
7667884;11486
7489478;11486
6758183;11499
7733281;11499
7132291;11499
8073189;11511
7378230;11511
6757898;11511
6994535;11517
6761927;11517
6779854;11517
6872572;11518
6792270;11518
7728862;11518
7157630;11519
7326952;11519
7147360;11519
7113870;11521
6933663;11521
7308772;11521
7342935;11529
6754161;11529
6855912;11529
6811827;11530
7417758;11530
7691748;11530
6762063;11532
6784570;11532
6923534;11532
7922147;11533
7768719;11533
7069040;11533
7190534;11537
8032829;11537
7215398;11537
7431579;11538
7040361;11538
6806845;11538
6940654;11541
6767872;11541
6779140;11541
7116175;11544
6841882;11544
6787814;11544
8044249;11553
7536919;11553
7484088;11553
7010891;11560
6786766;11560
7102944;11560
6755656;11568
7445049;11568
6989897;11568
6852424;11574
7022441;11574
7597147;11574
6789934;11580
8118083;11580
7914945;11580
6929185;11591
6813153;11591
7684231;11591
7204766;11600
7452928;11600
7497620;11600
7473601;11602
7302533;11602
7461811;11602
6873157;11603
6797934;11603
6753843;11603
7397348;11608
6822669;11608
6917161;11608
7007185;11618
7320608;11618
6816882;11618
6936233;11620
8143714;11620
7022854;11620
6864628;11626
7001748;11626
7771691;11626
7091168;11635
7133517;11635
7177554;11635
6963959;11636
6764799;11636
7769107;11636
7461418;11640
6822977;11640
7303664;11640
6793633;11643
7185875;11643
7163929;11643
8001324;11645
7051512;11645
7204617;11645
7213774;11659
7608205;11659
6946735;11659
6873305;11663
7110852;11663
7633410;11663
7074437;11666
6939627;11666
8115371;11666
7098461;11671
6772426;11671
6945622;11671
6874962;11677
7342306;11677
6892780;11677
6994591;11678
7030660;11678
8037330;11678
6783257;11683
6797971;11683
7243201;11683
7074572;11686
7162495;11686
6891228;11686
6763981;11691
6811881;11691
8059489;11691
8157949;11696
7021152;11696
8004832;11696
8149470;11697
6903203;11697
6799818;11697
6944745;11703
6913506;11703
7699018;11703
6872527;11707
6790345;11707
7700611;11707
6831520;11723
7341139;11723
7210730;11723
6968973;11736
6946830;11736
7608497;11736
6823509;11742
6784903;11742
7076368;11742
6781720;11744
6936369;11744
6786354;11744
7550391;11745
7648823;11745
7270249;11745
7722929;11747
6787421;11747
6871485;11747
6757871;11750
6863752;11750
7420527;11750
6908049;11753
6871310;11753
6873348;11753
8167002;11758
7584516;11758
8097614;11758
7844542;11771
6873676;11771
6781673;11771
6926535;11775
7075551;11775
8068895;11775
7341404;11782
7212758;11782
7178444;11782
7552738;11785
6807826;11785
7192977;11785
7526979;11790
7089329;11790
6944761;11790
6783384;11796
7976536;11796
7002650;11796
6806436;11800
7026703;11800
8094173;11800
7147834;11803
7144228;11803
7629335;11803
8116957;11807
7961347;11807
7319000;11807
6897056;11811
6870591;11811
7649762;11811
6908694;11815
7273201;11815
8011881;11815
6762212;11817
6810861;11817
6799602;11817
6822746;11819
7177301;11819
7025766;11819
6966716;11822
7481454;11822
6833417;11822
7300532;11829
7592591;11829
6902725;11829
6906401;11830
7219315;11830
6792100;11830
7128117;11832
6955546;11832
8019462;11832
7940148;11839
6811515;11839
7327534;11839
6762528;11843
7308887;11843
7554725;11843
6953750;11849
7628827;11849
7179386;11849
7240622;11851
6835053;11851
6778500;11851
6810447;11855
8119464;11855
7195694;11855
7502744;11857
6829768;11857
7104541;11857
7739634;11867
7860351;11867
7959350;11867
7694713;11870
6778928;11870
7345824;11870
7561472;11875
8102578;11875
7708511;11875
6874251;11886
8147057;11886
7937822;11886
7381815;11899
8025304;11899
7834346;11899
7154228;11900
6986109;11900
6776019;11900
7151494;11904
7556521;11904
7206109;11904
6845881;11905
7148130;11905
7102502;11905
6840238;11910
8076855;11910
6921905;11910
6772730;11925
8028598;11925
8016974;11925
7738504;11927
7571784;11927
6892178;11927
7301719;11933
6960995;11933
7968253;11933
6893785;11934
7398658;11934
6778847;11934
7027632;11943
7758294;11943
6987504;11943
7596203;11945
6860210;11945
7316297;11945
7927776;11963
7366715;11963
7654015;11963
7199831;11966
7236881;11966
7050502;11966
6776865;11968
6932212;11968
6787788;11968
6781042;11985
7452929;11985
7283762;11985
7925151;11990
6781039;11990
7846440;11990
7121759;11997
6812201;11997
6774702;11997
6849533;12003
7398873;12003
7054931;12003
6838802;12009
6818533;12009
7844662;12009
6827957;12021
7514306;12021
7101999;12021
7769188;12033
6777474;12033
6824461;12033
7154752;12037
7495868;12037
7235663;12037
7163180;12048
7436077;12048
6910907;12048
6903767;12049
7317291;12049
6812315;12049
7733051;12050
6873325;12050
7028165;12050
7245253;12054
6777956;12054
6774133;12054
7408497;12055
7156559;12055
8006708;12055
6855278;12057
7052471;12057
7313231;12057
6754007;12066
6837643;12066
6818446;12066
7510332;12068
6949704;12068
7215174;12068
7812608;12074
6921904;12074
7616762;12074
7049111;12076
6871638;12076
6861739;12076
7234289;12078
7317682;12078
7668946;12078
6775420;12082
6782558;12082
6985383;12082
7212598;12086
7308125;12086
7247916;12086
7237436;12088
7064176;12088
6764385;12088
7418036;12099
8058471;12099
7763979;12099
7537991;12101
7163760;12101
6950268;12101
6755575;12106
8151074;12106
7663654;12106
7498847;12108
7939084;12108
7007513;12108
7257181;12115
6902948;12115
6945455;12115
7716231;12120
7292081;12120
6929430;12120
6810683;12127
6778325;12127
6973628;12127
7193898;12136
7883968;12136
8159345;12136
7196096;12140
7270667;12140
7262674;12140
6755198;12150
7034000;12150
7178368;12150
6949897;12151
7013656;12151
6860331;12151
6780086;12154
6979102;12154
7813336;12154
7664863;12163
7866539;12163
7272998;12163
6982455;12182
7121922;12182
7376856;12182
6936086;12192
6805480;12192
7679639;12192
7901097;12193
6820184;12193
7652324;12193
7073890;12200
6820034;12200
7346432;12200
6859304;12204
7226288;12204
6838323;12204
7589071;12212
6772325;12212
7087731;12212
6808523;12225
6753832;12225
6890302;12225
6820429;12234
6801033;12234
6772526;12234
6851400;12246
6859116;12246
7887134;12246
6916490;12247
6766971;12247
7320735;12247
7712252;12257
7044456;12257
7400415;12257
6985496;12272
7086029;12272
7318562;12272
7469517;12287
7005246;12287
7842322;12287
6778741;12294
6959608;12294
8034841;12294
6960947;12306
6885391;12306
7174207;12306
7892139;12311
7286023;12311
7127685;12311
7704381;12314
8056394;12314
7826663;12314
6766485;12315
6846126;12315
7679152;12315
7741138;12319
7561307;12319
6900913;12319
7380677;12322
6788109;12322
6824648;12322
7036791;12323
6763895;12323
6971357;12323
7861669;12325
7300532;12325
6772676;12325
7274862;12337
7369424;12337
7707171;12337
6783448;12343
6899179;12343
7699593;12343
6895656;12346
7915253;12346
6884268;12346
6761908;12352
7424304;12352
6788689;12352
7092488;12355
7309944;12355
6919498;12355
7470202;12359
6778665;12359
7757655;12359
7001195;12371
7994733;12371
7159016;12371
7026249;12372
7201728;12372
7091731;12372
7176859;12376
7318231;12376
7382214;12376
6778737;12382
6764584;12382
7124560;12382
7554761;12383
7201483;12383
6889157;12383
8113040;12388
7739952;12388
7147313;12388
7025629;12392
7136683;12392
6788392;12392
6820228;12394
6765839;12394
7111604;12394
6973235;12399
7072847;12399
7240612;12399
6828626;12404
7595933;12404
7042905;12404
6810544;12407
6792923;12407
7068195;12407
8089929;12431
6849645;12431
7262914;12431
6851536;12432
7739688;12432
6886352;12432
6924080;12439
7123767;12439
7136349;12439
8001323;12441
6811309;12441
6786446;12441
6770937;12443
7693655;12443
7700307;12443
7989521;12444
6811765;12444
7357982;12444
6990497;12447
7409916;12447
7730461;12447
7464058;12450
7685708;12450
7052084;12450
7712065;12462
7206199;12462
6754353;12462
7927736;12465
7479640;12465
7709036;12465
7438349;12477
7185144;12477
7147515;12477
7003712;12484
7745496;12484
7051781;12484
7241108;12487
7431519;12487
6917619;12487
7111693;12498
6765331;12498
7250605;12498
6801037;12500
7301376;12500
7032095;12500
6992250;12501
7018937;12501
7086839;12501
7461864;12510
7124775;12510
6795774;12510
6779160;12533
7799517;12533
7731242;12533
7028160;12539
7389034;12539
7563605;12539
6761434;12545
6802943;12545
7147773;12545
7447499;12551
7157210;12551
7049510;12551
6762721;12556
6754611;12556
7056421;12556
6971672;12562
6876318;12562
7079945;12562
6829363;12569
7603644;12569
6779591;12569
7266493;12570
7206568;12570
7081667;12570
8064519;12577
7534294;12577
7319804;12577
6777654;12579
8057945;12579
6853787;12579
6937616;12584
6980579;12584
7042752;12584
7507312;12591
7554638;12591
6820869;12591
7465386;12599
7638365;12599
6801968;12599
7693469;12601
6882486;12601
6938948;12601
6921832;12606
7254372;12606
7160401;12606
7692205;12618
6807634;12618
8076547;12618
7032429;12624
7760410;12624
6857875;12624
6934776;12631
6822833;12631
6806989;12631
7410050;12632
7964191;12632
7419619;12632
8166606;12642
6881164;12642
6862903;12642
7230875;12644
6962802;12644
7318563;12644
6969542;12647
6781700;12647
7204240;12647
7243484;12649
6838284;12649
7228984;12649
6772012;12650
7666920;12650
7046508;12650
6965166;12656
7245393;12656
7513727;12656
6884380;12660
7125462;12660
7774112;12660
7705071;12665
7820578;12665
6839091;12665
8016934;12684
6923699;12684
7207756;12684
7020033;12697
6954230;12697
6910831;12697
7027307;12704
6910054;12704
7297524;12704
7752459;12705
7059485;12705
7812494;12705
7297993;12716
7363457;12716
6963340;12716
6910494;12720
6754553;12720
6788690;12720
6942945;12722
7243177;12722
7037865;12722
7354238;12727
7333105;12727
7579628;12727
6806145;12735
7176872;12735
8003047;12735
6986009;12772
6971704;12772
6952232;12772
6923987;12777
7206505;12777
7076369;12777
6920269;12786
7942231;12786
6790518;12786
6929609;12793
7000293;12793
6771182;12793
7409016;12805
7269488;12805
7285328;12805
6803215;12812
7537302;12812
8084801;12812
7083884;12813
6768003;12813
7262674;12813
6911602;12816
7805760;12816
7035785;12816
7411487;12823
7410184;12823
7410220;12823
6949551;12831
7020190;12831
6756661;12831
7281586;12835
7308912;12835
7313276;12835
7692147;12845
6778733;12845
8003047;12845
7146788;12856
6901522;12856
6849599;12856
6806423;12859
7845246;12859
7002091;12859
7412383;12861
7409797;12861
6892072;12861
6864037;12869
7461394;12869
7097488;12869
7133803;12871
7367602;12871
7549312;12871
7656560;12881
6758494;12881
7918479;12881
7723436;12882
7953317;12882
6779816;12882
7685806;12884
7316634;12884
7356309;12884
6883911;12896
7298525;12896
7240438;12896
6954705;12899
8151075;12899
6779426;12899
6979895;12904
7442026;12904
6786977;12904
6771605;12905
7272516;12905
7310005;12905
7243201;12908
6827714;12908
7815821;12908
6865544;12912
6880131;12912
7279182;12912
7468631;12948
7661825;12948
7025385;12948
7059747;12951
7783272;12951
7349555;12951
7213040;12954
7625499;12954
6995097;12954
7764886;12956
7931342;12956
7549410;12956
6903796;12961
7767264;12961
6900654;12961
7451486;12969
7192038;12969
6780320;12969
8071354;12973
6849079;12973
7491142;12973
6880442;12982
7163192;12982
6825459;12982
6803817;12983
7389413;12983
7029153;12983
7981159;12994
6931395;12994
7206517;12994
7146502;12996
7046896;12996
8006708;12996
7262718;13027
7552528;13027
7132460;13027
6782490;13030
6769676;13030
7677412;13030
6885585;13032
7207624;13032
7114734;13032
7747168;13037
7617873;13037
6804646;13037
6762985;13051
7610293;13051
6780253;13051
6776714;13055
7447418;13055
6856210;13055
7283089;13062
6867620;13062
7147421;13062
7068215;13063
7482383;13063
6871000;13063
6888820;13065
7147062;13065
7511597;13065
7517803;13077
6827113;13077
6839180;13077
7205990;13085
7640502;13085
7447399;13085
7850404;13087
6997438;13087
6770799;13087
6816154;13088
7173257;13088
6928767;13088
7020675;13101
7072534;13101
7571146;13101
6993865;13102
7464130;13102
6979077;13102
7147900;13105
6759671;13105
7479356;13105
7459367;13109
6753971;13109
6861714;13109
7369469;13114
6844549;13114
6912031;13114
7473654;13117
7013526;13117
7995552;13117
6762939;13120
6996037;13120
6837999;13120
8142116;13127
6931620;13127
7497946;13127
7391579;13129
6951828;13129
6953577;13129
7157040;13136
7732067;13136
6783539;13136
7933164;13140
7096691;13140
7035771;13140
6916844;13145
7408242;13145
7478828;13145
7279552;13150
6809583;13150
7065703;13150
7075260;13153
6756184;13153
7242010;13153
7040698;13164
6813809;13164
7591607;13164
7059835;13167
7957291;13167
7632851;13167
6754111;13174
6827430;13174
7920879;13174
7193117;13185
6932978;13185
6928800;13185
7243122;13186
7931097;13186
6821715;13186
6857276;13187
8119113;13187
6917952;13187
7158960;13199
6997950;13199
8133191;13199
7019235;13203
7168467;13203
7283164;13203
7696750;13213
7053064;13213
6780411;13213
6928965;13224
6872430;13224
7074978;13224
7067746;13225
7137605;13225
6764405;13225
6983019;13246
6981171;13246
7162253;13246
6782474;13247
7307722;13247
7101119;13247
7186411;13249
6976442;13249
7072255;13249
7036932;13263
7881810;13263
6781881;13263
7302784;13268
6767909;13268
6896857;13268
7212810;13272
6799525;13272
7712532;13272
7875153;13273
6909776;13273
7505950;13273
6946946;13283
8046190;13283
7300159;13283
6777934;13290
6808300;13290
6976956;13290
6849304;13295
7133515;13295
7752176;13295
6875581;13296
7626939;13296
7147822;13296
7288823;13297
6983710;13297
7073251;13297
6835719;13304
7424357;13304
6797947;13304
7269954;13309
7145919;13309
7053046;13309
7608633;13311
7271191;13311
7307443;13311
7079109;13319
7905637;13319
7384199;13319
7045248;13355
7045587;13355
7329925;13355
6860630;13360
6802745;13360
7791025;13360
7280452;13361
6792336;13361
8084485;13361
6968205;13368
6762888;13368
7320359;13368
6955320;13369
7944684;13369
7746606;13369
7134631;13374
8089276;13374
7682995;13374
7915014;13378
6765446;13378
6802574;13378
6764125;13379
7177129;13379
7846426;13379
6828757;13390
7166681;13390
6993638;13390
6968654;13398
7757452;13398
7699603;13398
6755587;13417
7285018;13417
7328923;13417
6986526;13428
6863017;13428
7333027;13428
7344614;13429
6761434;13429
6993571;13429
7087448;13431
6780102;13431
7006570;13431
7052077;13438
7311625;13438
7693089;13438
7484047;13445
7777577;13445
6777341;13445
6811170;13446
7158604;13446
7042290;13446
7856926;13448
7309515;13448
7042292;13448
6824505;13449
6833159;13449
7189515;13449
6765980;13463
7848829;13463
7646604;13463
7055473;13466
6787415;13466
6929784;13466
7043208;13482
7337303;13482
7563797;13482
7386245;13485
6780441;13485
7186490;13485
7251119;13489
6816848;13489
7867961;13489
6935273;13496
7853419;13496
6850186;13496
7242702;13501
7226278;13501
6754738;13501
7214558;13503
7569993;13503
6974437;13503
7316085;13509
6793283;13509
7767096;13509
6793950;13515
7617992;13515
7040223;13515
7087448;13520
7223830;13520
6753871;13520
6756295;13521
7301430;13521
6754165;13521
7659756;13524
7047965;13524
6828292;13524
6847862;13527
6876258;13527
7055340;13527
7237415;13530
7692911;13530
7422755;13530
6777908;13542
6833428;13542
7549658;13542
7226819;13551
6955550;13551
7075048;13551
7136260;13557
7136663;13557
7227307;13557
7026946;13559
7374930;13559
7027686;13559
7140277;13561
6834099;13561
7678597;13561
7531676;13563
6808181;13563
7885028;13563
8147055;13566
7107182;13566
6998741;13566
7639145;13576
7402944;13576
7513035;13576
7708176;13580
6851248;13580
6785983;13580
7816585;13581
7205676;13581
7727764;13581
6801264;13585
6754964;13585
7971230;13585
6926715;13586
7331151;13586
7511021;13586
6899090;13589
6760479;13589
6862733;13589
7450650;13592
6932266;13592
7556063;13592
6843119;13602
7147799;13602
7261245;13602
7345026;13603
6852899;13603
7078609;13603
7269296;13607
6910109;13607
6788666;13607
7159572;13609
7223589;13609
6755139;13609
7930147;13613
7299814;13613
6925797;13613
7471679;13616
7183367;13616
7846252;13616
6838311;13617
7858041;13617
7429078;13617
7625237;13623
7318462;13623
6944163;13623
7416863;13628
7032727;13628
6889793;13628
7297168;13634
7417187;13634
7208605;13634
7739952;13635
7625203;13635
6839424;13635
7371093;13642
7040348;13642
6834337;13642
7580030;13643
6769795;13643
6796002;13643
7309189;13647
7355541;13647
6811150;13647
6763299;13655
7942688;13655
7091994;13655
7491510;13659
6928557;13659
7327403;13659
7173638;13667
8059957;13667
7261930;13667
7480041;13668
7040495;13668
7342921;13668
7947830;13670
7125736;13670
7418512;13670
8068846;13673
6833689;13673
7266637;13673
7512179;13675
7411534;13675
7233758;13675
7714507;13678
8001918;13678
7166057;13678
6969594;13686
6828664;13686
7042770;13686
7820173;13696
7985285;13696
6960733;13696
7217691;13697
6928239;13697
7446997;13697
6880195;13702
7023621;13702
7029694;13702
7730144;13707
6779854;13707
6803094;13707
7271387;13710
6949959;13710
7422489;13710
7238221;13714
6804056;13714
7858863;13714
7467640;13719
8011881;13719
6763480;13719
7182871;13720
6840794;13720
6754415;13720
6951097;13721
6828012;13721
7585293;13721
7205102;13731
7028863;13731
7908399;13731
6838680;13732
6845263;13732
6754560;13732
7067230;13735
7705720;13735
7098901;13735
7191207;13737
7023626;13737
7536405;13737
6996727;13739
7630034;13739
7678240;13739
8165197;13741
7027625;13741
7275859;13741
8049071;13749
6844104;13749
7579651;13749
7573767;13750
6792346;13750
6754225;13750
6889972;13751
7717023;13751
6960026;13751
7140277;13752
7878039;13752
7725064;13752
7717023;13760
6836053;13760
7703850;13760
7511574;13765
6778816;13765
6995559;13765
6828164;13767
7554285;13767
7025628;13767
6859483;13773
6922107;13773
6944790;13773
7803318;13779
6765119;13779
6820184;13779
7628099;13784
8022932;13784
7300276;13784
6970001;13787
7546358;13787
7367098;13787
6901492;13790
7025089;13790
7309010;13790
7501607;13794
7067719;13794
7297856;13794
6867062;13810
7879784;13810
7963785;13810
6850370;13811
7000990;13811
7055532;13811
6872676;13813
7029020;13813
6792436;13813
7353333;13821
6900380;13821
7034466;13821
7285705;13832
7206092;13832
6767506;13832
6785810;13839
7125246;13839
7252051;13839
6864138;13841
7510332;13841
7183515;13841
6781418;13856
6879639;13856
7251984;13856
7017377;13868
7997807;13868
6809989;13868
7059026;13870
6763573;13870
7505215;13870
6912128;13871
7690768;13871
6753947;13871
6886707;13872
6816618;13872
7680406;13872
7664334;13904
7558211;13904
6859652;13904
6857701;13905
6859814;13905
6864706;13905
7709465;13912
7513833;13912
7207624;13912
7529732;13926
7049114;13926
6879226;13926
7688768;13928
6762437;13928
7227784;13928
6798103;13931
7196037;13931
7268596;13931
6796943;13933
6971621;13933
7117499;13933
6908523;13935
7879077;13935
6794824;13935
8108094;13944
6950718;13944
7036679;13944
7147392;13946
8129132;13946
6923183;13946
7152082;13959
7649078;13959
7495762;13959
6864536;13965
6754018;13965
6885585;13965
7830942;13976
6847803;13976
6864161;13976
6900756;13996
6784730;13996
7258462;13996
6853257;14002
7805451;14002
7121310;14002
7126914;14008
6898882;14008
7302122;14008
6889648;14009
6855518;14009
6775469;14009
6873291;14013
7505405;14013
7205336;14013
7365111;14023
7571662;14023
6804752;14023
7356828;14024
7309036;14024
8127910;14024
7060445;14039
6904975;14039
6878656;14039
6797486;14043
6825966;14043
6755370;14043
7072994;14048
7200045;14048
8157077;14048
7476652;14049
8063624;14049
6956601;14049
6862954;14055
6779515;14055
8060166;14055
7189048;14058
7281391;14058
6999527;14058
8074085;14059
6818324;14059
7222229;14059
7661586;14062
6769764;14062
7461149;14062
6903594;14068
6780185;14068
7274140;14068
6919648;14070
6835366;14070
6871656;14070
7583999;14075
7086389;14075
7641813;14075
6877031;14080
6806320;14080
6850051;14080
6862936;14087
7978261;14087
6842172;14087
6960496;14099
6766013;14099
7008514;14099
7614077;14105
6806319;14105
7305994;14105
7416891;14111
8035142;14111
7853819;14111
6898883;14119
7728248;14119
7426889;14119
6974638;14121
7182766;14121
7318600;14121
7250389;14128
6936839;14128
7248695;14128
7880595;14144
7432695;14144
7601515;14144
6830857;14148
6813318;14148
6932099;14148
7529479;14156
7315742;14156
7155787;14156
6910720;14162
6934209;14162
6770950;14162
7099948;14166
6823537;14166
7842550;14166
7060489;14175
8108094;14175
7723369;14175
6908539;14177
7351715;14177
8132871;14177
7224653;14181
7739715;14181
7398327;14181
7016443;14190
7949727;14190
7365344;14190
6888248;14203
6754667;14203
7716812;14203
7723484;14215
6847430;14215
6754367;14215
7064821;14219
7001554;14219
7425137;14219
8150995;14232
7687974;14232
6786481;14232
7115833;14237
6778490;14237
7210730;14237
6887038;14239
6866012;14239
6958335;14239
6772237;14240
7220834;14240
7499685;14240
6812037;14242
6806584;14242
7853528;14242
7207068;14249
6921056;14249
6758614;14249
6786113;14250
7050211;14250
6794550;14250
6778216;14267
7718963;14267
6957335;14267
6764010;14269
7177241;14269
6858741;14269
7209569;14270
7410220;14270
7145446;14270
6790170;14271
7074977;14271
6812570;14271
6829756;14273
6858736;14273
6858458;14273
6873348;14278
7716122;14278
6958783;14278
7429078;14279
7492377;14279
7312451;14279
8167960;14280
7483728;14280
7082403;14280
7665031;14281
7663859;14281
7130612;14281
7402899;14286
6808339;14286
6756310;14286
6878792;14287
7961481;14287
7571018;14287
7721678;14292
6928919;14292
6863175;14292
7355578;14294
7034480;14294
6803282;14294
6857553;14303
6770067;14303
7318967;14303
6808541;14312
6925284;14312
7320375;14312
7938726;14317
6873618;14317
7173871;14317
6781468;14324
7691370;14324
7435082;14324
6806409;14327
7916881;14327
6847717;14327
6754713;14328
6778215;14328
7176176;14328
7148094;14329
6895898;14329
6756949;14329
6763494;14335
7062800;14335
6967124;14335
6873549;14336
6989594;14336
7600778;14336
7922223;14344
7127176;14344
7021375;14344
8137899;14350
