:START_ID;:END_ID
6754625;100000476
6754629;100000008
6754630;100000466
6754644;100000023
6754648;100000228
6754651;100000261
6754655;100000093
6754666;100000115
6754668;100000191
6754671;100000154
6754687;100000385
6754689;100000032
6754690;100000460
6754694;100000490
6754696;100000340
6754697;100000342
6754703;100000299
6754706;100000031
6754708;100000341
6754713;100000372
6754728;100000288
6754729;100000125
6754739;100000478
6754751;100000021
6754759;100000291
6754763;100000439
6754776;100000199
6754792;100000268
6754805;100000306
6754807;100000005
6754809;100000019
6754810;100000484
6754825;100000226
6754831;100000253
6754833;100000242
6754836;100000000
6754840;100000304
6754855;100000352
6754858;100000112
6754880;100000246
6754891;100000116
6754892;100000372
6754895;100000085
6754906;100000149
6754909;100000243
6754914;100000324
6754918;100000238
6754922;100000276
6754927;100000061
6754928;100000276
6754932;100000462
6754936;100000418
6754937;100000023
6754939;100000305
6754942;100000484
6754952;100000023
6754958;100000053
6754967;100000153
6754969;100000146
6754982;100000195
6755005;100000157
6755006;100000302
6755011;100000077
6755015;100000198
6755018;100000434
6755021;100000437
6755024;100000059
6755025;100000284
6755033;100000460
6755034;100000102
6755035;100000320
6755042;100000189
6755043;100000394
6755051;100000351
6755060;100000007
6755075;100000265
6755076;100000367
6755082;100000105
6755084;100000051
6755085;100000403
6755092;100000013
6755093;100000200
6755098;100000268
6755101;100000378
6755112;100000096
6755118;100000345
6755127;100000320
6755136;100000098
6755137;100000365
6755141;100000226
6755149;100000347
6755155;100000200
6755178;100000154
6755188;100000088
6755189;100000461
6755191;100000051
6755197;100000439
6755198;100000373
6755207;100000168
6755209;100000479
6755214;100000456
6755216;100000112
6755225;100000441
6755238;100000391
6755239;100000395
6755241;100000377
6755245;100000101
6755246;100000194
6755249;100000114
6755250;100000060
6755251;100000137
6755258;100000120
6755260;100000257
6755274;100000430
6755287;100000367
6755292;100000191
6755297;100000452
6755301;100000359
6755319;100000111
6755328;100000485
6755348;100000335
6755349;100000334
6755365;100000151
6755369;100000398
6755370;100000397
6755384;100000375
6755385;100000091
6755386;100000057
6755389;100000247
6755392;100000425
6755399;100000103
6755405;100000177
6755424;100000167
6755430;100000174
6755439;100000190
6755440;100000184
6755449;100000274
6755451;100000434
6755453;100000150
6755454;100000176
6755458;100000355
6755471;100000270
6755472;100000429
6755473;100000226
6755485;100000256
6755488;100000359
6755489;100000097
6755503;100000180
6755504;100000220
6755506;100000122
6755518;100000144
6755552;100000276
6755554;100000385
6755562;100000252
6755576;100000294
6755581;100000059
6755582;100000192
6755588;100000059
6755608;100000180
6755617;100000354
6755620;100000466
6755622;100000216
6755636;100000024
6755664;100000172
6755676;100000388
6755680;100000128
6755682;100000320
6755697;100000302
6755702;100000309
6755712;100000232
6755725;100000058
6755727;100000397
6755740;100000216
6755741;100000313
6755744;100000173
6755747;100000172
6755753;100000016
6755757;100000118
6755763;100000216
6755793;100000209
6755800;100000137
6755813;100000217
6755838;100000134
6755868;100000027
6755891;100000444
6755925;100000059
6755942;100000390
6756000;100000088
6756017;100000196
6756020;100000352
6756049;100000009
6756109;100000100
6756125;100000432
6756136;100000435
6756184;100000382
6756213;100000410
6756241;100000112
6756306;100000237
6756309;100000054
6756348;100000318
6756357;100000414
6756401;100000461
6756427;100000362
6756501;100000316
6756524;100000370
6756552;100000280
6756558;100000076
6756561;100000005
6756632;100000476
6756648;100000240
6756661;100000289
6756675;100000010
6756699;100000349
6756732;100000316
6756735;100000293
6756817;100000483
6756819;100000213
6756827;100000160
6756853;100000182
6756865;100000402
6756871;100000045
6756949;100000498
6756951;100000026
6756952;100000119
6756962;100000244
6757018;100000314
6757045;100000134
6757049;100000305
6757121;100000328
6757129;100000104
6757146;100000200
6757175;100000232
6757201;100000429
6757228;100000407
6757276;100000319
6757278;100000036
6757310;100000378
6757315;100000461
6757334;100000068
6757338;100000051
6757340;100000401
6757341;100000403
6757354;100000422
6757388;100000275
6757391;100000233
6757392;100000020
6757427;100000291
6757434;100000370
6757459;100000380
6757497;100000286
6757555;100000261
6757567;100000334
6757586;100000395
6757652;100000244
6757669;100000309
6757695;100000493
6757749;100000085
6757769;100000085
6757776;100000369
6757810;100000408
6757816;100000087
6757823;100000038
6757843;100000368
6757865;100000488
6757891;100000089
6757892;100000217
6757896;100000099
6757898;100000306
6757901;100000231
6757914;100000456
6758017;100000368
6758020;100000070
6758069;100000093
6758099;100000343
6758136;100000072
6758148;100000437
6758149;100000075
6758150;100000018
6758151;100000030
6758182;100000410
6758203;100000096
6758208;100000059
6758237;100000356
6758318;100000382
6758319;100000348
6758320;100000166
6758322;100000343
6758331;100000102
6758333;100000485
6758351;100000061
6758352;100000075
6758353;100000433
6758381;100000341
6758391;100000375
6758400;100000203
6758444;100000298
6758494;100000312
6758507;100000053
6758555;100000488
6758563;100000104
6758566;100000191
6758568;100000322
6758570;100000313
6758586;100000188
6758591;100000285
6758605;100000026
6758614;100000413
6758616;100000253
6758623;100000373
6758624;100000460
6758625;100000171
6758656;100000313
6758666;100000464
6758678;100000477
6758695;100000453
6758698;100000422
6758708;100000044
6758739;100000396
6758756;100000229
6758757;100000248
6758774;100000339
6758778;100000292
6758833;100000213
6758861;100000235
6758863;100000222
6758865;100000238
6758887;100000109
6758888;100000382
6758914;100000097
6758931;100000125
6758933;100000082
6758937;100000442
6758948;100000218
6758956;100000171
6758998;100000198
6759044;100000037
6759072;100000368
6759085;100000140
6759086;100000300
6759094;100000462
6759129;100000149
6759131;100000188
6759146;100000054
6759155;100000336
6759158;100000193
6759164;100000054
6759170;100000206
6759179;100000247
6759186;100000326
6759215;100000451
6759224;100000355
6759301;100000237
6759344;100000041
6759346;100000207
6759347;100000371
6759349;100000139
6759357;100000251
6759360;100000242
6759400;100000246
6759405;100000052
6759416;100000256
6759420;100000393
6759422;100000366
6759423;100000226
6759433;100000055
6759440;100000083
6759472;100000021
6759497;100000136
6759501;100000312
6759503;100000311
6759529;100000384
6759565;100000133
6759568;100000185
6759571;100000447
6759583;100000272
6759591;100000223
6759610;100000037
6759625;100000041
6759629;100000180
6759649;100000307
6759664;100000307
6759676;100000028
6759698;100000489
6759711;100000431
6759712;100000382
6759714;100000025
6759728;100000092
6759757;100000073
6759764;100000378
6759782;100000460
6759785;100000358
6759828;100000167
6759831;100000125
6759845;100000047
6759847;100000239
6759850;100000247
6759898;100000431
6759899;100000457
6759926;100000274
6759940;100000010
6759942;100000276
6759957;100000046
6759972;100000218
6759999;100000072
6760017;100000361
6760051;100000495
6760059;100000134
6760075;100000470
6760078;100000222
6760080;100000197
6760100;100000280
6760116;100000477
6760127;100000381
6760153;100000040
6760157;100000068
6760171;100000050
6760174;100000282
6760175;100000389
6760178;100000246
6760180;100000167
6760182;100000361
6760184;100000171
6760215;100000382
6760217;100000165
6760246;100000456
6760294;100000179
6760302;100000478
6760333;100000446
6760359;100000032
6760363;100000146
6760371;100000358
6760388;100000164
6760395;100000151
6760420;100000364
6760464;100000056
6760489;100000487
6760498;100000368
6760546;100000008
6760547;100000231
6760595;100000076
6760618;100000220
6760637;100000047
6760697;100000155
6760703;100000016
6760725;100000496
6760738;100000018
6760765;100000352
6760771;100000273
6760774;100000429
6760788;100000117
6760795;100000168
6760824;100000168
6760833;100000046
6760912;100000286
6761107;100000267
6761121;100000123
6761139;100000098
6761148;100000266
6761150;100000234
6761174;100000163
6761204;100000392
6761205;100000063
6761206;100000463
6761254;100000219
6761277;100000279
6761282;100000113
6761316;100000200
6761321;100000304
6761328;100000248
6761370;100000242
6761405;100000129
6761422;100000464
6761435;100000264
6761437;100000124
6761449;100000195
6761457;100000165
6761470;100000116
6761490;100000269
6761491;100000017
6761505;100000475
6761522;100000126
6761529;100000410
6761552;100000244
6761554;100000318
6761576;100000273
6761578;100000464
6761595;100000421
6761603;100000433
6761607;100000006
6761624;100000282
6761629;100000200
6761637;100000422
6761671;100000497
6761692;100000161
6761719;100000417
6761726;100000014
6761745;100000359
6761750;100000461
6761778;100000257
6761780;100000356
6761785;100000176
6761787;100000303
6761793;100000068
6761820;100000023
6761835;100000475
6761841;100000128
6761863;100000195
6761864;100000327
6761881;100000455
6761886;100000373
6761906;100000005
6761907;100000094
6761911;100000181
6761912;100000216
6761917;100000265
6761920;100000087
6761923;100000005
6761926;100000016
6761928;100000306
6761929;100000317
6761934;100000199
6761936;100000200
6761941;100000126
6761962;100000238
6761971;100000438
6761973;100000406
6761974;100000370
6761976;100000183
6762012;100000431
6762013;100000150
6762033;100000269
6762038;100000002
6762061;100000354
6762063;100000029
6762064;100000442
6762065;100000248
6762078;100000309
6762116;100000221
6762119;100000127
6762158;100000483
6762167;100000104
6762169;100000079
6762199;100000368
6762203;100000488
6762204;100000494
6762212;100000067
6762213;100000437
6762214;100000085
6762237;100000085
6762239;100000125
6762251;100000188
6762259;100000073
6762260;100000403
6762269;100000398
6762271;100000229
6762279;100000297
6762290;100000488
6762304;100000231
6762318;100000327
6762320;100000440
6762321;100000335
6762336;100000488
6762337;100000060
6762338;100000077
6762358;100000328
6762359;100000184
6762371;100000454
6762378;100000170
6762384;100000213
6762395;100000380
6762416;100000114
6762432;100000307
6762451;100000177
6762454;100000473
6762468;100000449
6762470;100000349
6762478;100000401
6762485;100000250
6762503;100000435
6762525;100000229
6762528;100000399
6762531;100000055
6762535;100000338
6762543;100000323
6762545;100000205
6762560;100000179
6762568;100000326
6762569;100000433
6762578;100000310
6762583;100000349
6762591;100000223
6762599;100000405
6762604;100000228
6762623;100000301
6762629;100000141
6762648;100000179
6762687;100000313
6762691;100000099
6762696;100000373
6762699;100000104
6762701;100000184
6762702;100000113
6762703;100000120
6762715;100000473
6762716;100000044
6762722;100000477
6762731;100000389
6762742;100000209
6762743;100000432
6762765;100000427
6762785;100000047
6762795;100000476
6762798;100000248
6762806;100000011
6762824;100000185
6762828;100000305
6762853;100000061
6762854;100000003
6762855;100000060
6762857;100000066
6762865;100000462
6762867;100000004
6762921;100000384
6762929;100000385
6762939;100000119
6762944;100000196
6762945;100000355
6762958;100000335
6762973;100000232
6762987;100000122
6763004;100000163
6763018;100000081
6763020;100000467
6763023;100000214
6763043;100000216
6763055;100000002
6763064;100000350
6763073;100000483
6763093;100000108
6763102;100000213
6763144;100000430
6763152;100000137
6763200;100000478
6763217;100000041
6763241;100000475
6763245;100000105
6763255;100000330
6763299;100000460
6763332;100000012
6763334;100000229
6763362;100000281
6763379;100000310
6763397;100000358
6763429;100000080
6763441;100000043
6763445;100000211
6763467;100000105
6763473;100000194
6763487;100000067
6763488;100000337
6763494;100000290
6763508;100000296
6763511;100000148
6763515;100000295
6763521;100000131
6763531;100000186
6763536;100000060
6763568;100000357
6763582;100000249
6763602;100000496
6763610;100000281
6763647;100000044
6763649;100000020
6763664;100000280
6763676;100000016
6763714;100000192
6763715;100000284
6763725;100000090
6763757;100000113
6763781;100000367
6763783;100000185
6763826;100000497
6763842;100000297
6763847;100000316
6763852;100000123
6763857;100000392
6763869;100000221
6763870;100000361
6763871;100000453
6763874;100000115
6763886;100000366
6763894;100000459
6763909;100000375
6763912;100000458
6763919;100000333
6763950;100000235
6763974;100000282
6763986;100000381
6763995;100000230
6763996;100000441
6763999;100000244
6764001;100000250
6764004;100000195
6764007;100000007
6764009;100000466
6764010;100000333
6764023;100000387
6764030;100000067
6764037;100000189
6764044;100000258
6764045;100000143
6764048;100000255
6764050;100000147
6764051;100000177
6764068;100000112
6764096;100000107
6764099;100000382
6764111;100000209
6764114;100000117
6764125;100000152
6764146;100000258
6764166;100000403
6764180;100000009
6764200;100000192
6764218;100000043
6764222;100000364
6764244;100000125
6764250;100000234
6764267;100000397
6764291;100000257
6764302;100000001
6764337;100000110
6764357;100000441
6764358;100000220
6764383;100000081
6764385;100000058
6764392;100000298
6764400;100000409
6764415;100000044
6764420;100000071
6764434;100000078
6764447;100000358
6764460;100000101
6764469;100000382
6764471;100000371
6764491;100000438
6764535;100000292
6764555;100000360
6764585;100000085
6764605;100000300
6764615;100000299
6764620;100000027
6764622;100000285
6764634;100000047
6764637;100000337
6764648;100000261
6764672;100000012
6764678;100000365
6764690;100000172
6764721;100000148
6764726;100000432
6764754;100000067
6764764;100000083
6764787;100000191
6764790;100000233
6764792;100000484
6764793;100000240
6764818;100000146
6764841;100000193
6764851;100000099
6764872;100000073
6764876;100000435
6764897;100000205
6764901;100000204
6764913;100000478
6764941;100000491
6764956;100000238
6764960;100000068
6764969;100000496
6764971;100000013
6764977;100000192
6764979;100000113
6764984;100000429
6765011;100000379
6765013;100000293
6765016;100000186
6765019;100000369
6765032;100000489
6765056;100000067
6765094;100000498
6765101;100000301
6765104;100000019
6765116;100000064
6765118;100000188
6765119;100000121
6765125;100000088
6765142;100000226
6765144;100000343
6765163;100000056
6765175;100000004
6765176;100000144
6765219;100000171
6765226;100000485
6765228;100000252
6765242;100000172
6765249;100000016
6765264;100000322
6765271;100000014
6765277;100000163
6765285;100000193
6765297;100000210
6765311;100000312
6765338;100000482
6765344;100000481
6765383;100000299
6765424;100000236
6765425;100000465
6765428;100000112
6765430;100000420
6765438;100000196
6765478;100000348
6765481;100000088
6765489;100000402
6765491;100000070
6765492;100000298
6765493;100000166
6765497;100000044
6765513;100000253
6765514;100000465
6765525;100000187
6765526;100000233
6765538;100000462
6765540;100000262
6765541;100000416
6765570;100000079
6765577;100000084
6765588;100000293
6765590;100000081
6765591;100000313
6765619;100000474
6765622;100000271
6765630;100000453
6765680;100000324
6765704;100000367
6765724;100000179
6765745;100000226
6765749;100000412
6765751;100000461
6765756;100000494
6765771;100000254
6765814;100000315
6765817;100000252
6765827;100000141
6765841;100000036
6765935;100000062
6765938;100000261
6765946;100000208
6765959;100000218
6765975;100000394
6765976;100000164
6765985;100000001
6765990;100000260
6765995;100000157
6765997;100000184
6766016;100000331
6766018;100000274
6766069;100000372
6766084;100000494
6766114;100000484
6766119;100000164
6766126;100000097
6766143;100000131
6766170;100000067
6766220;100000441
6766228;100000247
6766249;100000264
6766305;100000246
6766317;100000318
6766328;100000096
6766330;100000181
6766331;100000435
6766334;100000177
6766336;100000233
6766356;100000391
6766361;100000446
6766377;100000282
6766398;100000292
6766428;100000008
6766434;100000148
6766435;100000186
6766440;100000456
6766448;100000352
6766450;100000003
6766451;100000408
6766452;100000024
6766458;100000342
6766482;100000421
6766487;100000355
6766517;100000392
6766526;100000053
6766528;100000498
6766554;100000264
6766560;100000215
6766562;100000100
6766580;100000322
6766591;100000070
6766625;100000232
6766631;100000467
6766652;100000148
6766653;100000035
6766666;100000096
6766674;100000231
6766691;100000340
6766717;100000373
6766728;100000088
6766742;100000417
6766760;100000418
6766807;100000498
6766832;100000305
6766855;100000040
6766897;100000296
6766899;100000342
6766921;100000048
6766966;100000135
6766968;100000453
6766979;100000169
6766989;100000461
6767035;100000293
6767036;100000065
6767050;100000174
6767071;100000437
6767076;100000333
6767078;100000237
6767083;100000020
6767089;100000074
6767094;100000089
6767104;100000431
6767125;100000497
6767152;100000043
6767156;100000238
6767158;100000198
6767170;100000128
6767247;100000033
6767250;100000459
6767251;100000251
6767256;100000230
6767277;100000189
6767278;100000363
6767283;100000472
6767300;100000076
6767301;100000493
6767307;100000353
6767346;100000389
6767352;100000432
6767400;100000235
6767401;100000028
6767404;100000278
6767409;100000063
6767414;100000123
6767416;100000071
6767421;100000396
6767427;100000450
6767434;100000371
6767447;100000179
6767460;100000282
6767467;100000220
6767506;100000279
6767512;100000418
6767520;100000253
6767523;100000364
6767545;100000042
6767614;100000025
6767642;100000435
6767647;100000061
6767664;100000032
6767666;100000278
6767687;100000422
6767688;100000398
6767690;100000432
6767700;100000458
6767701;100000328
6767702;100000132
6767704;100000486
6767732;100000102
6767747;100000217
6767771;100000295
6767789;100000267
6767799;100000084
6767808;100000057
6767841;100000367
6767893;100000137
6767901;100000183
6767908;100000005
6767929;100000024
6767985;100000427
6768003;100000063
6768015;100000361
6768018;100000188
6768020;100000077
6768032;100000399
6768055;100000123
6768059;100000293
6768072;100000431
6768096;100000027
6768098;100000205
6768107;100000474
6768138;100000164
6768145;100000177
6768149;100000150
6768151;100000154
6768152;100000221
6768155;100000155
6768189;100000250
6768205;100000185
6768211;100000377
6768223;100000103
6768264;100000441
6768282;100000250
6768284;100000299
6768287;100000335
6768296;100000310
6768297;100000036
6768358;100000000
6768365;100000352
6768393;100000261
6768426;100000198
6768446;100000241
6768460;100000350
6768472;100000033
6768477;100000033
6768478;100000445
6768479;100000365
6768503;100000071
6768537;100000445
6768538;100000354
6768541;100000357
6768565;100000233
6768567;100000211
6768580;100000443
6768589;100000172
6768637;100000263
6768649;100000210
6768696;100000226
6768738;100000476
6768752;100000140
6768822;100000428
6768850;100000437
6768882;100000075
6768887;100000131
6768897;100000415
6768898;100000435
6768982;100000240
6769005;100000025
6769007;100000335
6769019;100000361
6769030;100000217
6769031;100000493
6769041;100000019
6769042;100000179
6769070;100000402
6769072;100000080
6769075;100000049
6769081;100000277
6769082;100000369
6769093;100000152
6769103;100000435
6769120;100000203
6769131;100000420
6769168;100000103
6769176;100000259
6769178;100000363
6769200;100000168
6769205;100000112
6769231;100000157
6769233;100000135
6769235;100000277
6769240;100000494
6769255;100000247
6769277;100000020
6769279;100000206
6769293;100000430
6769305;100000473
6769308;100000402
6769323;100000120
6769335;100000416
6769340;100000318
6769342;100000056
6769386;100000348
6769415;100000468
6769419;100000428
6769422;100000128
6769426;100000034
6769429;100000404
6769434;100000051
6769441;100000482
6769454;100000353
6769457;100000031
6769506;100000019
6769533;100000294
6769537;100000236
6769576;100000357
6769641;100000072
6769669;100000104
6769670;100000113
6769675;100000157
6769677;100000038
6769692;100000051
6769695;100000289
6769697;100000192
6769704;100000139
6769750;100000103
6769753;100000060
6769767;100000148
6769771;100000415
6769790;100000192
6769840;100000056
6769854;100000431
6769860;100000314
6769864;100000416
6769894;100000415
6769899;100000455
6769910;100000025
6769924;100000328
6769991;100000244
6769995;100000066
6769999;100000123
6770000;100000048
6770027;100000079
6770036;100000022
6770046;100000077
6770053;100000483
6770067;100000264
6770068;100000080
6770105;100000415
6770106;100000285
6770111;100000201
6770125;100000437
6770156;100000362
6770193;100000454
6770211;100000056
6770213;100000080
6770269;100000260
6770290;100000498
6770296;100000167
6770339;100000236
6770349;100000157
6770358;100000001
6770379;100000396
6770392;100000101
6770421;100000483
6770429;100000401
6770469;100000018
6770502;100000211
6770504;100000405
6770522;100000236
6770572;100000050
6770612;100000156
6770616;100000293
6770617;100000463
6770619;100000449
6770625;100000171
6770642;100000283
6770644;100000331
6770663;100000484
6770673;100000194
6770682;100000441
6770687;100000100
6770698;100000328
6770699;100000486
6770709;100000380
6770711;100000184
6770750;100000279
6770775;100000438
6770790;100000222
6770795;100000448
6770796;100000075
6770799;100000337
6770808;100000251
6770809;100000335
6770811;100000059
6770812;100000085
6770833;100000277
6770856;100000406
6770857;100000265
6770859;100000427
6770898;100000145
6770902;100000357
6770930;100000363
6770934;100000442
6770950;100000039
6770961;100000041
6771009;100000159
6771014;100000172
6771026;100000118
6771044;100000232
6771045;100000434
6771046;100000472
6771048;100000452
6771088;100000118
6771089;100000324
6771093;100000047
6771097;100000485
6771101;100000178
6771138;100000321
6771140;100000166
6771177;100000189
6771181;100000099
6771182;100000024
6771189;100000139
6771221;100000207
6771233;100000412
6771242;100000125
6771246;100000065
6771298;100000327
6771305;100000228
6771326;100000457
6771353;100000145
6771374;100000195
6771376;100000202
6771415;100000498
6771417;100000342
6771465;100000001
6771471;100000433
6771482;100000147
6771483;100000369
6771506;100000280
6771510;100000336
6771516;100000395
6771521;100000213
6771528;100000353
6771552;100000145
6771573;100000321
6771574;100000470
6771586;100000365
6771591;100000076
6771631;100000117
6771652;100000020
6771659;100000142
6771662;100000215
6771663;100000154
6771696;100000435
6771706;100000291
6771746;100000401
6771751;100000116
6771762;100000330
6771771;100000359
6771775;100000119
6771805;100000434
6771852;100000363
6771853;100000085
6771865;100000172
6771869;100000186
6771871;100000493
6771943;100000433
6771949;100000400
6771991;100000337
6771999;100000030
6772046;100000010
6772119;100000491
6772155;100000077
6772185;100000159
6772187;100000042
6772201;100000442
6772221;100000398
6772271;100000059
6772291;100000155
6772300;100000029
6772331;100000100
6772337;100000477
6772341;100000357
6772352;100000489
6772353;100000343
6772354;100000149
6772364;100000192
6772389;100000103
6772393;100000248
6772394;100000476
6772403;100000388
6772411;100000028
6772413;100000010
6772425;100000191
6772426;100000059
6772427;100000462
6772466;100000085
6772474;100000407
6772480;100000401
6772531;100000359
6772538;100000247
6772590;100000436
6772597;100000206
6772600;100000168
6772636;100000345
6772644;100000040
6772655;100000390
6772666;100000342
6772675;100000187
6772759;100000425
6772773;100000418
6772777;100000408
6772883;100000165
6772886;100000172
6772916;100000016
6772946;100000303
6772962;100000382
6772986;100000441
6772988;100000155
6773028;100000414
6773056;100000080
6773069;100000383
6773098;100000084
6773134;100000399
6773171;100000325
6773302;100000258
6773315;100000107
6773361;100000454
6773365;100000111
6773366;100000369
6773369;100000253
6773390;100000371
6773400;100000102
6773403;100000003
6773409;100000373
6773442;100000089
6773461;100000412
6773478;100000487
6773513;100000081
6773521;100000048
6773605;100000312
6773606;100000421
6773613;100000367
6773614;100000370
6773627;100000273
6773644;100000092
6773663;100000321
6773674;100000049
6773746;100000441
6773747;100000261
6773776;100000340
6773842;100000401
6773853;100000065
6773876;100000098
6773884;100000416
6773915;100000016
6773925;100000045
6773928;100000250
6773932;100000488
6773948;100000182
6773971;100000233
6773980;100000116
6773990;100000149
6773993;100000305
6773994;100000212
6774021;100000304
6774068;100000192
6774116;100000298
6774133;100000309
6774143;100000320
6774214;100000323
6774262;100000180
6774275;100000000
6774324;100000456
6774365;100000490
6774385;100000343
6774402;100000142
6774453;100000475
6774517;100000224
6774520;100000456
6774521;100000265
6774525;100000181
6774532;100000388
6774558;100000123
6774609;100000296
6774649;100000258
6774751;100000345
6774846;100000184
6774849;100000392
6774904;100000196
6774913;100000388
6774929;100000211
6775121;100000466
6775140;100000427
6775165;100000481
6775212;100000226
6775224;100000353
6775261;100000277
6775327;100000113
6775389;100000315
6775420;100000291
6775469;100000428
6775474;100000270
6775534;100000465
6775535;100000218
6775536;100000237
6775662;100000119
6775679;100000165
6775703;100000400
6775709;100000144
6775736;100000070
6775753;100000270
6775764;100000329
6775794;100000063
6775803;100000177
6775844;100000046
6775876;100000015
6775883;100000182
6775922;100000310
6775988;100000088
6776002;100000199
6776019;100000114
6776028;100000047
6776159;100000294
6776192;100000080
6776197;100000234
6776230;100000041
6776280;100000063
6776364;100000084
6776387;100000083
6776388;100000034
6776410;100000358
6776438;100000079
6776441;100000389
6776489;100000173
6776633;100000320
6776659;100000286
6776714;100000056
6776743;100000335
6776744;100000204
6776865;100000025
6776872;100000329
6776913;100000308
6776931;100000324
6776956;100000099
6776976;100000288
6777083;100000169
6777155;100000472
6777217;100000094
6777265;100000114
6777298;100000010
6777299;100000115
6777303;100000375
6777305;100000467
6777317;100000462
6777319;100000020
6777329;100000432
6777336;100000274
6777361;100000167
6777363;100000158
6777366;100000119
6777372;100000281
6777376;100000152
6777381;100000323
6777382;100000119
6777388;100000144
6777390;100000146
6777392;100000117
6777395;100000427
6777397;100000437
6777402;100000051
6777403;100000061
6777409;100000475
6777414;100000323
6777419;100000287
6777420;100000003
6777422;100000182
6777428;100000490
6777429;100000051
6777436;100000212
6777443;100000433
6777444;100000400
6777448;100000095
6777449;100000482
6777452;100000241
6777453;100000071
6777457;100000476
6777469;100000301
6777473;100000027
6777476;100000137
6777479;100000031
6777482;100000389
6777483;100000291
6777484;100000345
6777488;100000459
6777493;100000179
6777496;100000352
6777497;100000260
6777506;100000179
6777512;100000441
6777530;100000195
6777531;100000271
6777537;100000259
6777548;100000419
6777549;100000280
6777550;100000175
6777551;100000144
6777555;100000099
6777560;100000395
6777561;100000385
6777563;100000379
6777574;100000095
6777576;100000317
6777591;100000084
6777596;100000177
6777601;100000150
6777604;100000421
6777605;100000226
6777607;100000157
6777608;100000258
6777609;100000181
6777617;100000228
6777618;100000000
6777619;100000021
6777622;100000448
6777627;100000481
6777629;100000062
6777634;100000159
6777636;100000395
6777639;100000165
6777648;100000082
6777652;100000046
6777653;100000081
6777654;100000347
6777657;100000181
6777659;100000458
6777662;100000454
6777665;100000420
6777666;100000466
6777675;100000140
6777683;100000243
6777688;100000159
6777699;100000480
6777708;100000110
6777709;100000097
6777723;100000248
6777726;100000381
6777740;100000274
6777743;100000460
6777746;100000037
6777748;100000279
6777749;100000065
6777751;100000271
6777760;100000313
6777763;100000264
6777764;100000270
6777767;100000481
6777772;100000141
6777782;100000177
6777789;100000167
6777794;100000040
6777796;100000264
6777797;100000039
6777807;100000324
6777816;100000093
6777820;100000246
6777827;100000026
6777832;100000377
6777844;100000257
6777854;100000129
6777855;100000485
6777857;100000492
6777858;100000142
6777859;100000297
6777867;100000033
6777869;100000467
6777874;100000370
6777875;100000262
6777876;100000254
6777890;100000494
6777891;100000343
6777892;100000245
6777902;100000022
6777908;100000178
6777914;100000189
